global_index,collector,sample_id,main_relative_path,id_digits,status,primary_error,error_types,required_actions,event_audio_assessment,current_event_start,current_event_end,suggested_contact_time,annotated_transient_time,annotated_transient_score,annotated_rms_ratio,annotated_diff_ratio,nearest_candidate_time,nearest_candidate_distance,strongest_candidate_time,strongest_candidate_score,audio_candidates_json,video_duration,duration_source,audio_duration,pre_contact_context,post_contact_context,trajectory_type,landing_zone,strength,missing_files,sample_csv_error,audio_error,video_title,video_url,source_id,source_path,source_clip_start,source_clip_end,resolved_source_path,source_available_locally,repair_batch,repair_batch_index
1174,Zhengxuan_Liu,F_001,dataset/fly_ball/Zhengxuan_Liu/F_001,3,needs_edit,clip_too_short,insufficient_post_contact_context;source_not_explicit_fly,recover_source_and_recut_longer;qwen_confirm_flyball_semantics,annotated_contact_audio_confirmed,1.508,1.517,1.515,1.515,5.595,2.979,10.511,1.515,0.002,1.515,5.595,"[{""time"": 1.515, ""score"": 5.595, ""rms_ratio"": 2.979, ""diff_ratio"": 10.511}, {""time"": 6.295, ""score"": 3.774, ""rms_ratio"": 2.472, ""diff_ratio"": 5.763}, {""time"": 6.605, ""score"": 3.578, ""rms_ratio"": 2.402, ""diff_ratio"": 5.329}, {""time"": 5.355, ""score"": 3.179, ""rms_ratio"": 1.762, ""diff_ratio"": 5.736}, {""time"": 6.825, ""score"": 2.799, ""rms_ratio"": 2.976, ""diff_ratio"": 2.632}, {""time"": 6.465, ""score"": 2.619, ""rms_ratio"": 2.792, ""diff_ratio"": 2.457}, {""time"": 6.975, ""score"": 2.613, ""rms_ratio"": 2.239, ""diff_ratio"": 3.05}, {""time"": 6.025, ""score"": 2.483, ""rms_ratio"": 1.794, ""diff_ratio"": 3.437}, {""time"": 4.485, ""score"": 2.48, ""rms_ratio"": 1.146, ""diff_ratio"": 5.37}, {""time"": 6.165, ""score"": 2.021, ""rms_ratio"": 2.222, ""diff_ratio"": 1.839}, {""time"": 5.845, ""score"": 1.865, ""rms_ratio"": 1.837, ""diff_ratio"": 1.894}, {""time"": 1.205, ""score"": 1.807, ""rms_ratio"": 1.572, ""diff_ratio"": 2.077}, {""time"": 5.195, ""score"": 1.806, ""rms_ratio"": 1.847, ""diff_ratio"": 1.767}, {""time"": 0.715, ""score"": 1.777, ""rms_ratio"": 1.292, ""diff_ratio"": 2.445}, {""time"": 4.865, ""score"": 1.749, ""rms_ratio"": 1.421, ""diff_ratio"": 2.153}, {""time"": 2.995, ""score"": 1.688, ""rms_ratio"": 1.59, ""diff_ratio"": 1.792}]",7.167,ffprobe,7.150,1.515,5.652,fly,9,high,,,,Condensed Game: SD@STL - 6/16/26,https://www.mlb.com/video/condensed-game-sd-stl-6-16-26?q=ContentTags%20=%20[%22condensed-game%22]%20Order%20By%20Timestamp%20DESC&pt=Condensed%20Games&p=2,,,,,,no,audit_checkpoint_001,34
1173,Codex_Workstation,F_1289,dataset/fly_ball/Codex_Workstation/F_1289,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.005,2.005,5.260,4.316,6.409,2.005,0.005,2.005,5.260,"[{""time"": 2.005, ""score"": 5.26, ""rms_ratio"": 4.316, ""diff_ratio"": 6.409}, {""time"": 3.005, ""score"": 4.013, ""rms_ratio"": 2.102, ""diff_ratio"": 7.658}, {""time"": 6.715, ""score"": 3.546, ""rms_ratio"": 3.149, ""diff_ratio"": 3.993}, {""time"": 5.245, ""score"": 3.441, ""rms_ratio"": 3.518, ""diff_ratio"": 3.365}, {""time"": 6.195, ""score"": 3.379, ""rms_ratio"": 3.15, ""diff_ratio"": 3.626}, {""time"": 4.285, ""score"": 3.192, ""rms_ratio"": 3.155, ""diff_ratio"": 3.23}, {""time"": 5.965, ""score"": 3.029, ""rms_ratio"": 2.634, ""diff_ratio"": 3.483}, {""time"": 5.655, ""score"": 2.816, ""rms_ratio"": 4.158, ""diff_ratio"": 1.907}, {""time"": 4.015, ""score"": 2.568, ""rms_ratio"": 2.784, ""diff_ratio"": 2.368}, {""time"": 6.925, ""score"": 2.561, ""rms_ratio"": 3.363, ""diff_ratio"": 1.951}, {""time"": 6.535, ""score"": 2.34, ""rms_ratio"": 2.39, ""diff_ratio"": 2.29}, {""time"": 6.425, ""score"": 2.203, ""rms_ratio"": 2.246, ""diff_ratio"": 2.161}, {""time"": 6.075, ""score"": 2.1, ""rms_ratio"": 1.507, ""diff_ratio"": 2.926}, {""time"": 5.475, ""score"": 2.066, ""rms_ratio"": 1.802, ""diff_ratio"": 2.37}, {""time"": 4.505, ""score"": 2.002, ""rms_ratio"": 2.342, ""diff_ratio"": 1.711}, {""time"": 6.315, ""score"": 1.852, ""rms_ratio"": 1.736, ""diff_ratio"": 1.976}]",7.006,ffprobe,7.019,2.005,5.001,fly,pending,medium,,,,Patrick Wisdom almost hits go-ahead homer in 8th Patrick Wisdom almost hits go-ahead homer in 8th Patrick Wisdom almost hits go-ahead homer in 8th Patrick Wisdom hits a high fly ball to deep left field but the wind keeps it inside the park for the third out of the bottom of the 8th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-06/14/dcb1ce92-fafd32bf-b30a3feb-csvm-diamondx64-asset-4000K.mp4,MLB_746869_patrick-wisdom-flies-out-sharply-to-left-fielder-brendan-donovan,sources\MLB_746869_patrick-wisdom-flies-out-sharply-to-left-fielder-brendan-donovan_Patrick_Wisdom_almost_hits_go-ahead_homer_in_8th_Patrick_Wisdom_almost_hits_go-a.mp4,1.320,8.320,,no,audit_checkpoint_001,35
1172,Codex_Workstation,F_1288,dataset/fly_ball/Codex_Workstation/F_1288,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,2.170,2.510,1.876,2.025,0.025,6.885,2.520,"[{""time"": 6.885, ""score"": 2.52, ""rms_ratio"": 2.111, ""diff_ratio"": 3.009}, {""time"": 0.965, ""score"": 2.203, ""rms_ratio"": 1.771, ""diff_ratio"": 2.74}, {""time"": 2.025, ""score"": 2.17, ""rms_ratio"": 2.51, ""diff_ratio"": 1.876}, {""time"": 6.375, ""score"": 2.111, ""rms_ratio"": 1.069, ""diff_ratio"": 4.172}, {""time"": 1.885, ""score"": 2.039, ""rms_ratio"": 1.653, ""diff_ratio"": 2.515}, {""time"": 2.395, ""score"": 2.031, ""rms_ratio"": 2.098, ""diff_ratio"": 1.967}, {""time"": 6.595, ""score"": 2.007, ""rms_ratio"": 1.746, ""diff_ratio"": 2.306}, {""time"": 2.145, ""score"": 1.953, ""rms_ratio"": 2.073, ""diff_ratio"": 1.841}, {""time"": 6.135, ""score"": 1.868, ""rms_ratio"": 1.581, ""diff_ratio"": 2.206}, {""time"": 3.195, ""score"": 1.835, ""rms_ratio"": 1.276, ""diff_ratio"": 2.639}, {""time"": 3.395, ""score"": 1.744, ""rms_ratio"": 1.642, ""diff_ratio"": 1.852}, {""time"": 2.275, ""score"": 1.661, ""rms_ratio"": 1.77, ""diff_ratio"": 1.558}, {""time"": 4.865, ""score"": 1.654, ""rms_ratio"": 1.348, ""diff_ratio"": 2.029}]",7.007,ffprobe,7.019,2.025,4.982,fly,pending,medium,,,,"Nick Castellanos' leaping catch Nick Castellanos' leaping catch Nick Castellanos' leaping catch Nick Castellanos tracks down a fly ball and leaps to make a superb catch, recording the second out in the bottom of the 1st inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-07/02/183c3a18-f9399ccc-abed0e0e-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746860_michael-mercado-in-play-out-s-to-cody-bellinger,raw_sources\MLB_746860_michael-mercado-in-play-out-s-to-cody-bellinger_Nick_Castellanos_leaping_catch_Nick_Castellanos_leaping_catch_Nick_Castellanos_leaping_catch_Nick_Castellanos_t.mp4,1.160,8.160,,no,audit_checkpoint_001,36
1171,Codex_Workstation,F_1287,dataset/fly_ball/Codex_Workstation/F_1287,4,direct_use_candidate,audio_and_context_pass,,qwen_spot_check,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,2.242,2.562,1.961,2.025,0.025,1.645,2.310,"[{""time"": 1.645, ""score"": 2.31, ""rms_ratio"": 1.421, ""diff_ratio"": 3.755}, {""time"": 2.225, ""score"": 2.243, ""rms_ratio"": 1.575, ""diff_ratio"": 3.193}, {""time"": 2.025, ""score"": 2.242, ""rms_ratio"": 2.562, ""diff_ratio"": 1.961}, {""time"": 2.345, ""score"": 2.203, ""rms_ratio"": 1.725, ""diff_ratio"": 2.815}, {""time"": 1.405, ""score"": 1.968, ""rms_ratio"": 1.86, ""diff_ratio"": 2.083}, {""time"": 5.625, ""score"": 1.86, ""rms_ratio"": 1.703, ""diff_ratio"": 2.031}, {""time"": 1.925, ""score"": 1.839, ""rms_ratio"": 1.485, ""diff_ratio"": 2.278}, {""time"": 0.305, ""score"": 1.826, ""rms_ratio"": 1.056, ""diff_ratio"": 3.155}, {""time"": 2.675, ""score"": 1.745, ""rms_ratio"": 1.526, ""diff_ratio"": 1.996}, {""time"": 4.955, ""score"": 1.725, ""rms_ratio"": 1.067, ""diff_ratio"": 2.788}, {""time"": 1.015, ""score"": 1.724, ""rms_ratio"": 0.846, ""diff_ratio"": 2.972}, {""time"": 5.785, ""score"": 1.708, ""rms_ratio"": 1.588, ""diff_ratio"": 1.837}, {""time"": 2.885, ""score"": 1.687, ""rms_ratio"": 1.16, ""diff_ratio"": 2.453}, {""time"": 1.765, ""score"": 1.662, ""rms_ratio"": 2.018, ""diff_ratio"": 1.369}]",7.007,ffprobe,7.019,2.025,4.982,line_drive,pending,medium,,,,"Jeff Hoffman secures the save and Phillies' victory Jeff Hoffman secures the save and Phillies' victory Jeff Hoffman secures the save and Phillies' victory Jeff Hoffman induces a fly ball to right field, securing the save in the Phillies' 6-4 victory over the Cubs",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-07/02/f1f81292-69e61872-2c4dc8e1-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746860_dansby-swanson-lines-out-sharply-to-right-fielder-nick-castellanos,raw_sources\MLB_746860_dansby-swanson-lines-out-sharply-to-right-fielder-nick-castellanos_Jeff_Hoffman_secures_the_save_and_Phillies_victory_Jeff_Hoffman_secures_the_save_and_Phillie.mp4,3.480,10.480,,no,audit_checkpoint_001,37
1170,Codex_Workstation,F_1286,dataset/fly_ball/Codex_Workstation/F_1286,4,direct_use_candidate,audio_and_context_pass,,qwen_spot_check,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,2.760,2.857,2.666,2.025,0.025,1.885,3.045,"[{""time"": 1.885, ""score"": 3.045, ""rms_ratio"": 1.573, ""diff_ratio"": 5.897}, {""time"": 2.445, ""score"": 2.937, ""rms_ratio"": 1.647, ""diff_ratio"": 5.237}, {""time"": 2.025, ""score"": 2.76, ""rms_ratio"": 2.857, ""diff_ratio"": 2.666}, {""time"": 6.205, ""score"": 2.559, ""rms_ratio"": 1.284, ""diff_ratio"": 5.097}, {""time"": 2.145, ""score"": 2.191, ""rms_ratio"": 2.005, ""diff_ratio"": 2.394}, {""time"": 4.095, ""score"": 2.138, ""rms_ratio"": 1.076, ""diff_ratio"": 4.246}, {""time"": 4.255, ""score"": 1.882, ""rms_ratio"": 1.449, ""diff_ratio"": 2.444}, {""time"": 6.725, ""score"": 1.869, ""rms_ratio"": 1.012, ""diff_ratio"": 3.452}, {""time"": 1.755, ""score"": 1.857, ""rms_ratio"": 1.444, ""diff_ratio"": 2.389}, {""time"": 1.635, ""score"": 1.722, ""rms_ratio"": 1.33, ""diff_ratio"": 2.229}, {""time"": 4.755, ""score"": 1.705, ""rms_ratio"": 1.53, ""diff_ratio"": 1.9}, {""time"": 5.135, ""score"": 1.688, ""rms_ratio"": 1.426, ""diff_ratio"": 1.997}, {""time"": 3.825, ""score"": 1.684, ""rms_ratio"": 1.878, ""diff_ratio"": 1.51}, {""time"": 6.615, ""score"": 1.659, ""rms_ratio"": 1.456, ""diff_ratio"": 1.891}]",7.006,ffprobe,7.019,2.025,4.981,line_drive,pending,medium,,,,"Jackson Chourio's RBI single Jackson Chourio's RBI single Jackson Chourio's RBI single Jackson Chourio singles on a line drive to center, scoring Joey Ortiz and putting the Brewers on the board in the top of the 1st inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-07/24/f0a51731-91fc2718-4f90806b-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746851_justin-steele-in-play-run-s-to-jackson-chourio,raw_sources\MLB_746851_justin-steele-in-play-run-s-to-jackson-chourio_Jackson_Chourio_s_RBI_single_Jackson_Chourio_s_RBI_single_Jackson_Chourio_s_RBI_single_Jackson_Chourio_singles_o.mp4,3.060,10.060,,no,audit_checkpoint_001,38
1169,Codex_Workstation,F_1285,dataset/fly_ball/Codex_Workstation/F_1285,4,direct_use_candidate,audio_and_context_pass,,qwen_spot_check,annotated_contact_audio_confirmed,1.950,2.050,2.035,2.035,2.209,2.254,2.166,2.035,0.035,2.035,2.209,"[{""time"": 2.035, ""score"": 2.209, ""rms_ratio"": 2.254, ""diff_ratio"": 2.166}, {""time"": 0.325, ""score"": 2.042, ""rms_ratio"": 0.895, ""diff_ratio"": 4.168}, {""time"": 4.745, ""score"": 1.854, ""rms_ratio"": 0.858, ""diff_ratio"": 3.435}, {""time"": 0.445, ""score"": 1.786, ""rms_ratio"": 1.564, ""diff_ratio"": 2.039}, {""time"": 2.365, ""score"": 1.785, ""rms_ratio"": 1.954, ""diff_ratio"": 1.631}, {""time"": 6.685, ""score"": 1.763, ""rms_ratio"": 0.815, ""diff_ratio"": 3.108}, {""time"": 0.185, ""score"": 1.742, ""rms_ratio"": 1.364, ""diff_ratio"": 2.223}, {""time"": 2.915, ""score"": 1.694, ""rms_ratio"": 1.707, ""diff_ratio"": 1.681}, {""time"": 2.655, ""score"": 1.679, ""rms_ratio"": 1.929, ""diff_ratio"": 1.462}]",7.007,ffprobe,7.019,2.035,4.972,line_drive,pending,medium,,,,Paul Goldschmidt's double Paul Goldschmidt's double Paul Goldschmidt's double Paul Goldschmidt doubles on a line drive to right field in the 7th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-08/01/db908e1e-7183ad52-c517742a-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746849_paul-goldschmidt-s-double,raw_sources\MLB_746849_paul-goldschmidt-s-double_Paul_Goldschmidt_s_double_Paul_Goldschmidt_s_double_Paul_Goldschmidt_s_double_Paul_Goldschmidt_doubles_on_a_line_drive_to_right_field.mp4,4.600,11.600,,no,audit_checkpoint_001,39
1168,Codex_Workstation,F_1284,dataset/fly_ball/Codex_Workstation/F_1284,4,needs_edit,clip_too_short,contact_audio_ambiguous;insufficient_post_contact_context,review_local_audio_candidates;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,annotated_audio_ambiguous,1.950,2.050,2.035,2.035,1.848,1.993,1.713,2.035,0.035,2.035,1.848,"[{""time"": 2.035, ""score"": 1.848, ""rms_ratio"": 1.993, ""diff_ratio"": 1.713}, {""time"": 6.295, ""score"": 1.771, ""rms_ratio"": 0.617, ""diff_ratio"": 3.136}]",7.006,ffprobe,7.019,2.035,4.971,fly,pending,medium,,,,"Paul Goldschmidt's solo home run (17) Paul Goldschmidt's solo home run (17) Paul Goldschmidt's solo home run (17) Paul Goldschmidt homers on a fly ball to center field, giving the Cardinals a 1-0 lead in the top of the 1st",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-08/01/3e4d3a02-7afa47a8-f24816e7-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746849_paul-goldschmidt-homers-17-on-a-fly-ball-to-center-field,raw_sources\MLB_746849_paul-goldschmidt-homers-17-on-a-fly-ball-to-center-field_Paul_Goldschmidt_s_solo_home_run_17_Paul_Goldschmidt_s_solo_home_run_17_Paul_Goldschmidt_s_solo_home_r.mp4,5.180,12.180,,no,audit_checkpoint_001,40
1167,Codex_Workstation,F_1283,dataset/fly_ball/Codex_Workstation/F_1283,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.005,2.005,5.422,4.276,6.874,2.005,0.005,2.005,5.422,"[{""time"": 2.005, ""score"": 5.422, ""rms_ratio"": 4.276, ""diff_ratio"": 6.874}, {""time"": 6.285, ""score"": 3.178, ""rms_ratio"": 2.878, ""diff_ratio"": 3.509}, {""time"": 6.905, ""score"": 2.93, ""rms_ratio"": 2.921, ""diff_ratio"": 2.939}, {""time"": 6.605, ""score"": 2.526, ""rms_ratio"": 1.581, ""diff_ratio"": 4.037}, {""time"": 5.345, ""score"": 2.443, ""rms_ratio"": 2.185, ""diff_ratio"": 2.733}, {""time"": 3.505, ""score"": 2.429, ""rms_ratio"": 2.126, ""diff_ratio"": 2.775}, {""time"": 4.335, ""score"": 2.382, ""rms_ratio"": 2.213, ""diff_ratio"": 2.563}, {""time"": 4.695, ""score"": 2.343, ""rms_ratio"": 1.854, ""diff_ratio"": 2.962}, {""time"": 5.655, ""score"": 2.176, ""rms_ratio"": 2.079, ""diff_ratio"": 2.278}, {""time"": 4.005, ""score"": 2.021, ""rms_ratio"": 1.913, ""diff_ratio"": 2.135}, {""time"": 4.855, ""score"": 1.938, ""rms_ratio"": 1.708, ""diff_ratio"": 2.199}, {""time"": 5.935, ""score"": 1.921, ""rms_ratio"": 1.701, ""diff_ratio"": 2.17}, {""time"": 5.815, ""score"": 1.91, ""rms_ratio"": 1.837, ""diff_ratio"": 1.986}, {""time"": 3.365, ""score"": 1.798, ""rms_ratio"": 1.509, ""diff_ratio"": 2.141}, {""time"": 5.505, ""score"": 1.707, ""rms_ratio"": 1.674, ""diff_ratio"": 1.741}, {""time"": 4.445, ""score"": 1.703, ""rms_ratio"": 1.381, ""diff_ratio"": 2.1}]",7.007,ffprobe,6.997,2.005,5.002,fly,pending,medium,,,,"Assad escapes bases-loaded jam Assad escapes bases-loaded jam Assad escapes bases-loaded jam Ian Happ catches Nolan Arenado's fly ball, stranding three Cardinals and ending the top of the 3rd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-08/02/8118007a-f622f644-f918e91f-csvm-diamondx64-asset-4000K.mp4,MLB_746845_javier-assad-in-play-out-s-to-nolan-arenado-7zta0t,raw_sources\MLB_746845_javier-assad-in-play-out-s-to-nolan-arenado-7zta0t_Assad_escapes_bases-loaded_jam_Assad_escapes_bases-loaded_jam_Assad_escapes_bases-loaded_jam_Ian_Happ_catche.mp4,1.360,8.360,,no,audit_checkpoint_001,41
1166,Codex_Workstation,F_1282,dataset/fly_ball/Codex_Workstation/F_1282,4,direct_use_candidate,audio_and_context_pass,,qwen_spot_check,annotated_contact_audio_confirmed,1.950,2.050,1.945,1.945,2.935,2.966,2.904,1.945,0.055,3.125,3.473,"[{""time"": 3.125, ""score"": 3.473, ""rms_ratio"": 2.768, ""diff_ratio"": 4.357}, {""time"": 0.515, ""score"": 3.263, ""rms_ratio"": 3.294, ""diff_ratio"": 3.232}, {""time"": 1.335, ""score"": 2.947, ""rms_ratio"": 3.156, ""diff_ratio"": 2.751}, {""time"": 1.945, ""score"": 2.935, ""rms_ratio"": 2.966, ""diff_ratio"": 2.904}, {""time"": 5.885, ""score"": 2.921, ""rms_ratio"": 3.083, ""diff_ratio"": 2.768}, {""time"": 3.915, ""score"": 2.801, ""rms_ratio"": 2.915, ""diff_ratio"": 2.692}, {""time"": 0.095, ""score"": 2.781, ""rms_ratio"": 2.716, ""diff_ratio"": 2.848}, {""time"": 2.965, ""score"": 2.636, ""rms_ratio"": 2.179, ""diff_ratio"": 3.19}, {""time"": 3.355, ""score"": 2.631, ""rms_ratio"": 2.541, ""diff_ratio"": 2.725}, {""time"": 5.015, ""score"": 2.585, ""rms_ratio"": 2.206, ""diff_ratio"": 3.03}, {""time"": 5.645, ""score"": 2.465, ""rms_ratio"": 2.422, ""diff_ratio"": 2.509}, {""time"": 5.445, ""score"": 2.453, ""rms_ratio"": 2.796, ""diff_ratio"": 2.152}, {""time"": 1.105, ""score"": 2.42, ""rms_ratio"": 2.062, ""diff_ratio"": 2.84}, {""time"": 6.855, ""score"": 2.275, ""rms_ratio"": 2.373, ""diff_ratio"": 2.181}, {""time"": 4.495, ""score"": 2.242, ""rms_ratio"": 1.991, ""diff_ratio"": 2.524}, {""time"": 6.555, ""score"": 2.237, ""rms_ratio"": 2.512, ""diff_ratio"": 1.993}]",7.006,ffprobe,7.019,1.945,5.061,line_drive,pending,medium,,,,"Jarren Duran's 10th triple of the season Jarren Duran's 10th triple of the season Jarren Duran's 10th triple of the season Jarren Duran leads off the top of the 4th inning with a line drive into the right-field corner, securing his 10th triple of the season",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-06/09/f9803a6d-f7c8834b-a8afcbbf-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746787_chris-flexen-in-play-no-out-to-jarren-duran,raw_sources\MLB_746787_chris-flexen-in-play-no-out-to-jarren-duran_Jarren_Duran_s_10th_triple_of_the_season_Jarren_Duran_s_10th_triple_of_the_seaso.mp4,10.080,17.080,,no,audit_checkpoint_001,42
1165,Codex_Workstation,F_1281,dataset/fly_ball/Codex_Workstation/F_1281,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate,likely_contact_timestamp_wrong,1.950,2.050,1.815,2.015,1.862,2.397,1.447,2.015,0.015,1.815,3.287,"[{""time"": 1.815, ""score"": 3.287, ""rms_ratio"": 1.617, ""diff_ratio"": 6.682}, {""time"": 0.495, ""score"": 2.698, ""rms_ratio"": 2.06, ""diff_ratio"": 3.533}, {""time"": 1.275, ""score"": 2.495, ""rms_ratio"": 1.857, ""diff_ratio"": 3.352}, {""time"": 1.525, ""score"": 2.331, ""rms_ratio"": 2.082, ""diff_ratio"": 2.611}, {""time"": 3.545, ""score"": 2.133, ""rms_ratio"": 1.794, ""diff_ratio"": 2.537}, {""time"": 4.285, ""score"": 2.079, ""rms_ratio"": 2.038, ""diff_ratio"": 2.121}, {""time"": 3.255, ""score"": 2.055, ""rms_ratio"": 2.129, ""diff_ratio"": 1.984}, {""time"": 5.055, ""score"": 2.017, ""rms_ratio"": 1.333, ""diff_ratio"": 3.053}, {""time"": 0.295, ""score"": 1.967, ""rms_ratio"": 1.79, ""diff_ratio"": 2.161}, {""time"": 2.915, ""score"": 1.933, ""rms_ratio"": 1.662, ""diff_ratio"": 2.248}, {""time"": 4.115, ""score"": 1.886, ""rms_ratio"": 1.584, ""diff_ratio"": 2.245}, {""time"": 2.015, ""score"": 1.862, ""rms_ratio"": 2.397, ""diff_ratio"": 1.447}, {""time"": 3.675, ""score"": 1.822, ""rms_ratio"": 1.808, ""diff_ratio"": 1.836}, {""time"": 5.285, ""score"": 1.798, ""rms_ratio"": 0.888, ""diff_ratio"": 3.234}, {""time"": 1.085, ""score"": 1.76, ""rms_ratio"": 1.697, ""diff_ratio"": 1.825}, {""time"": 2.655, ""score"": 1.73, ""rms_ratio"": 1.771, ""diff_ratio"": 1.689}]",7.007,ffprobe,7.019,1.815,5.192,line_drive,pending,medium,,,,"Jose Altuve's RBI single Jose Altuve's RBI single Jose Altuve's RBI single Jose Altuve singles on a line drive to left field, plating Mauricio Dubón to trim the Astros' deficit to 3-2 in the 7th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-06/20/09440a40-1a121a6b-8dec0188-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746782_jose-altuve-singles-on-a-line-drive-to-left-fielder-andrew-benintendi,raw_sources\MLB_746782_jose-altuve-singles-on-a-line-drive-to-left-fielder-andrew-benintendi_Jose_Altuve_s_RBI_single_Jose_Altuve_s_RBI_single_Jose_Altuve_s_RBI_single_Jose_Altuve_si.mp4,7.720,14.720,,no,audit_checkpoint_001,43
1164,Codex_Workstation,F_1280,dataset/fly_ball/Codex_Workstation/F_1280,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,3.860,3.960,3.935,3.935,8.475,5.513,13.027,3.935,0.025,3.935,8.475,"[{""time"": 3.935, ""score"": 8.475, ""rms_ratio"": 5.513, ""diff_ratio"": 13.027}, {""time"": 1.485, ""score"": 3.105, ""rms_ratio"": 1.439, ""diff_ratio"": 6.703}, {""time"": 3.635, ""score"": 2.322, ""rms_ratio"": 1.629, ""diff_ratio"": 3.311}, {""time"": 3.495, ""score"": 2.283, ""rms_ratio"": 2.451, ""diff_ratio"": 2.126}, {""time"": 6.545, ""score"": 2.204, ""rms_ratio"": 1.702, ""diff_ratio"": 2.856}, {""time"": 5.545, ""score"": 2.201, ""rms_ratio"": 1.758, ""diff_ratio"": 2.756}, {""time"": 0.685, ""score"": 2.036, ""rms_ratio"": 1.012, ""diff_ratio"": 4.098}, {""time"": 0.495, ""score"": 1.975, ""rms_ratio"": 2.706, ""diff_ratio"": 1.441}, {""time"": 3.055, ""score"": 1.924, ""rms_ratio"": 1.749, ""diff_ratio"": 2.115}, {""time"": 0.225, ""score"": 1.89, ""rms_ratio"": 1.886, ""diff_ratio"": 1.895}, {""time"": 2.435, ""score"": 1.841, ""rms_ratio"": 1.885, ""diff_ratio"": 1.798}, {""time"": 1.625, ""score"": 1.821, ""rms_ratio"": 2.452, ""diff_ratio"": 1.352}, {""time"": 1.245, ""score"": 1.801, ""rms_ratio"": 1.986, ""diff_ratio"": 1.634}, {""time"": 3.215, ""score"": 1.789, ""rms_ratio"": 1.586, ""diff_ratio"": 2.018}, {""time"": 5.095, ""score"": 1.777, ""rms_ratio"": 1.435, ""diff_ratio"": 2.202}, {""time"": 4.205, ""score"": 1.77, ""rms_ratio"": 2.065, ""diff_ratio"": 1.517}]",7.006,ffprobe,6.997,3.935,3.071,line_drive,pending,medium,,,,"Andrew Vaughn's run-scoring knock Andrew Vaughn's run-scoring knock Andrew Vaughn's run-scoring knock Andrew Vaughn singles on a line drive to center field and Tommy Pham scores, giving the White Sox a 2-1 lead in the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2024/2024-06/20/0309165a-383d6b1c-ec9199a7-csvm-diamondx64-asset_1280x720_59_4000K.mp4,MLB_746782_andrew-vaughn-singles-on-a-line-drive-to-center-fielder-jake-meyers-t,raw_sources\MLB_746782_andrew-vaughn-singles-on-a-line-drive-to-center-fielder-jake-meyers-t_Andrew_Vaughn_s_run-scoring_knock_Andrew_Vaughn_s_run-scoring_knock_Andrew_Vaughn_s_run-s.mp4,13.370,20.370,,no,audit_checkpoint_001,44
